currentX,currentY,dx,dy,dt,d,targetX,targetY
1050,436,8,6,17,1218.020114776435,1135,468
1064,445,14,9,17,1211.3306732680387,1135,468
1077,451,13,6,16,1213.3952365161156,1135,468
1087,455,10,4,17,1216.9309758568888,1135,468
1096,458,9,3,17,1218.2368406841094,1135,468
1101,459,5,1,16,1222.6974278209634,1135,468
1108,461,7,2,17,1220.4671236866645,1135,468
1112,461,4,0,17,1224.0036764650667,1135,468
1115,462,3,1,16,1224.5460383342065,1135,468
1120,463,5,1,18,1222.6974278209634,1135,468
1122,463,2,0,16,1225.851948646328,1135,468
1123,463,1,0,16,1226.776263219989,1135,468
1125,463,2,0,17,1225.851948646328,1135,468
1127,464,2,1,17,1225.4705218812894,1135,468
1129,464,2,0,16,1225.851948646328,1135,468
1130,465,1,1,17,1226.3951239302935,1135,468
1132,466,2,1,17,1225.4705218812894,1135,468
1133,466,1,0,16,1226.776263219989,1135,468
1133,466,0,0,18,1227.7006964240104,1135,468
1134,467,1,1,16,1226.3951239302935,1135,468
1134,467,0,0,16,1227.7006964240104,1135,468
1135,467,1,0,17,1226.776263219989,1135,468
1135,468,0,1,17,1227.3198442133983,1135,468
1135,468,0,0,302,1327.5153483105196,1301,264
1124,466,-11,-2,14,1338.6933928274989,1301,264
1109,459,-15,-7,17,1343.6134116627445,1301,264
1094,445,-15,-14,17,1345.0427502499688,1301,264
1088,432,-6,-13,16,1336.0306882702957,1301,264
1083,419,-5,-13,18,1335.0524334272418,1301,264
1083,395,0,-24,16,1332.4957786049456,1301,264
1102,379,19,-16,16,1312.2210179691529,1301,264
1131,362,29,-17,17,1302.668415215476,1301,264
1154,351,23,-11,17,1307.252462227553,1301,264
1179,341,25,-10,17,1305.0869702820576,1301,264
1195,335,16,-6,16,1313.0594045967607,1301,264
1206,329,11,-6,17,1317.9529581893278,1301,264
1213,324,7,-5,16,1321.6644808725096,1301,264
1219,319,6,-5,17,1322.6435649864252,1301,264
1223,315,4,-4,17,1324.3991090302047,1301,264
1228,308,5,-7,16,1324.0305887705163,1301,264
1231,302,3,-6,17,1325.7842961809436,1301,264
1232,298,1,-4,17,1327.3371839890572,1301,264
1233,293,1,-5,16,1327.539453274365,1301,264
1235,288,2,-5,17,1326.5602134844842,1301,264
1237,284,2,-4,17,1326.3577948653221,1301,264
1239,281,2,-3,16,1326.1560994091155,1301,264
1244,277,5,-4,17,1323.4198124555942,1301,264
1250,275,6,-2,17,1322.0366863290897,1301,264
1258,273,8,-2,17,1320.0776492312866,1301,264
1267,271,9,-2,16,1319.0981767859435,1301,264
1273,270,6,-1,17,1321.8358445737504,1301,264
1280,269,7,-1,16,1320.85616173753,1301,264
1286,269,6,0,18,1321.6357289359273,1301,264
1291,269,5,0,16,1322.615590411666,1301,264
1295,268,4,-1,16,1323.7953013967076,1301,264
1297,267,2,-1,17,1325.7548793046171,1301,264
1299,266,2,-1,17,1325.7548793046171,1301,264
1300,265,1,-1,16,1326.7347134977663,1301,264
1301,265,1,0,17,1326.535336883266,1301,264
1301,265,0,0,17,1327.5153483105196,1301,264
1301,265,0,0,16,1327.5153483105196,1301,264
1301,264,0,-1,23,1327.71457776135,1301,264
1301,264,0,0,16,1327.5153483105196,1301,264
1301,264,0,0,381,902.9307836152226,820,378
1292,265,-9,1,14,910.6975348599556,820,378
1241,288,-51,23,16,940.5668503620569,820,378
1189,311,-52,23,18,941.4929633300505,820,378
1125,337,-64,26,16,951.5040725083629,820,378
1061,365,-64,28,16,950.7660069649104,820,378
1016,384,-45,19,18,936.5393745059521,820,378
982,398,-34,14,16,928.3383004056226,820,378
949,410,-33,12,17,928.2052574727209,820,378
925,415,-24,5,16,922.748611486357,820,378
909,415,-16,0,17,917.4856947113672,820,378
897,415,-12,0,16,913.8424371848793,820,378
888,415,-9,0,17,911.1119579941864,820,378
881,412,-7,-3,17,910.543793565142,820,378
876,409,-5,-3,16,908.7276819817915,820,378
872,406,-4,-3,17,907.8199160626517,820,378
869,403,-3,-3,17,906.912344165631,820,378
864,397,-5,-6,16,909.9895603796782,820,378
858,392,-6,-5,17,910.4751506768321,820,378
852,389,-6,-3,17,909.6356413421805,820,378
845,386,-7,-3,17,910.543793565142,820,378
840,384,-5,-2,16,908.3088681720552,820,378
835,383,-5,-1,17,907.8909626161062,820,378
831,381,-4,-2,16,907.4006832706266,820,378
829,381,-2,0,23,904.7474785817311,820,378
827,380,-2,-1,11,905.165730681404,820,378
825,379,-2,-1,16,905.165730681404,820,378
823,379,-2,0,18,904.7474785817311,820,378
822,379,-1,0,16,903.8390343418456,820,378
821,378,-1,-1,17,904.2577066301399,820,378
820,378,-1,0,16,903.8390343418456,820,378
820,378,0,0,17,902.9307836152226,820,378
819,378,-1,0,405,607.5532898437799,438,420
816,378,-3,0,11,609,438,420
802,378,-14,0,18,617.0121554718351,438,420
775,382,-27,4,16,623.9238735615107,438,420
737,387,-38,5,17,631.5069279113254,438,420
691,393,-46,6,16,636.9081566442685,438,420
648,400,-43,7,17,633.9794949365477,438,420
622,406,-26,6,16,621.845640010445,438,420
594,412,-28,6,17,623.3393939099309,438,420
573,417,-21,5,17,618.7939883353748,438,420
550,422,-23,5,16,620.2789694967902,438,420
539,424,-11,2,17,613.4533397088975,438,420
529,425,-10,1,17,613.4044342845917,438,420
523,426,-6,1,16,610.4891481427004,438,420
517,427,-6,1,18,610.4891481427004,438,420
509,428,-8,1,16,611.9452589897237,438,420
503,429,-6,1,16,610.4891481427004,438,420
497,430,-6,1,17,610.4891481427004,438,420
490,430,-7,0,17,611.9027700541974,438,420
481,430,-9,0,16,613.3587857037674,438,420
471,430,-10,0,17,614.0879415849166,438,420
462,430,-9,0,17,613.3587857037674,438,420
455,428,-7,-2,17,613.2772619297083,438,420
448,426,-7,-2,17,613.2772619297083,438,420
444,424,-4,-2,16,611.1039191495993,438,420
441,423,-3,-1,17,609.6900852072305,438,420
439,421,-2,-2,16,609.6589210370008,438,420
438,421,-1,0,17,607.5532898437799,438,420
438,421,0,0,24,606.8311132432153,438,420
438,420,0,-1,15,607.5236620906218,438,420
438,420,0,0,16,606.8311132432153,438,420
438,420,0,0,29,606.8311132432153,438,420
438,420,0,0,282,478.35133531746305,178,444
446,420,8,0,18,475.43243473705076,178,444
455,420,9,0,15,475.0757834282863,178,444
465,420,10,0,17,474.72097067645956,178,444
480,420,15,0,18,472.974629340729,178,444
488,420,8,0,15,475.43243473705076,178,444
494,421,6,1,17,475.2188969306671,178,444
495,422,1,1,17,477.0513599184054,178,444
492,422,-3,0,17,479.4757553828973,178,444
474,419,-18,-3,16,488.082984747471,178,444
441,413,-33,-6,17,497.0120722879878,178,444
401,405,-40,-8,17,501.8246705772844,178,444
363,399,-38,-6,16,499.15528645903373,178,444
342,397,-21,-2,17,488.38202260116003,178,444
318,396,-24,-1,16,488.7013402887289,178,444
301,396,-17,0,17,484.9340161300298,178,444
289,396,-12,0,17,482.94513145905097,178,444
280,397,-9,1,17,480.8513283749978,178,444
274,399,-6,2,16,478.76925548744254,178,444
264,401,-10,2,17,480.320726181996,178,444
257,402,-7,1,17,480.07707714491016,178,444
252,402,-5,0,16,480.23431780746364,178,444
245,403,-7,1,17,480.07707714491016,178,444
240,404,-5,1,17,479.30992061504423,178,444
231,407,-9,3,16,479.0093944798995,178,444
227,409,-4,2,17,478.0041840821061,178,444
222,411,-5,2,17,478.3858275492701,178,444
219,414,-3,3,16,476.6990664979322,178,444
216,416,-3,2,17,477.62432936357,178,444
213,417,-3,1,17,478.5498929056405,178,444
211,419,-2,2,16,477.24626766481896,178,444
208,420,-3,1,17,478.5498929056405,178,444
204,422,-4,2,17,478.0041840821061,178,444
201,423,-3,1,16,478.5498929056405,178,444
198,425,-3,2,17,477.62432936357,178,444
196,426,-2,1,17,478.17256299373764,178,444
194,427,-2,1,16,478.17256299373764,178,444
193,427,-1,0,17,478.72434657117657,178,444
192,428,-1,1,17,477.7970280359642,178,444
192,428,0,0,16,478.35133531746305,178,444
192,429,0,1,324,477.4232922679831,178,444
192,430,0,1,10,477.4232922679831,178,444
192,431,0,1,16,477.4232922679831,178,444
190,434,-2,3,17,476.3202704063727,178,444
187,436,-3,2,17,477.62432936357,178,444
186,438,-1,2,16,476.8700032503617,178,444
184,439,-2,1,17,478.17256299373764,178,444
183,441,-1,2,17,476.8700032503617,178,444
181,442,-2,1,16,478.17256299373764,178,444
180,442,-1,0,17,478.72434657117657,178,444
179,443,-1,1,17,477.7970280359642,178,444
178,444,-1,1,17,477.7970280359642,178,444
178,444,0,0,16,478.35133531746305,178,444
179,444,1,0,325,910.7118095204432,461,786
184,444,5,0,8,908.6979696246713,461,786
210,444,26,0,17,898.3434755147944,461,786
256,450,46,6,17,883.5298523536146,461,786
354,485,98,35,16,834.1282874953948,461,786
420,524,66,39,17,845.0053254270058,461,786
501,586,81,62,17,817.664968064549,461,786
543,629,42,43,16,853.0005861662698,461,786
572,663,29,34,17,867.2531349035297,461,786
588,684,16,21,17,885.0141241810777,461,786
598,701,10,17,16,891.4942512433829,461,786
601,708,3,7,18,903.6619943319515,461,786
602,711,1,3,16,908.1238902264382,461,786
602,712,0,1,17,910.3548758588598,461,786
601,713,-1,1,24,910.8616799492665,461,786
599,714,-2,1,9,911.3692994609814,461,786
585,722,-14,8,16,911.5420999602816,461,786
573,729,-12,7,17,911.3561323653888,461,786
560,736,-13,7,17,911.875539753096,461,786
550,741,-10,5,16,912.0317976912867,461,786
540,744,-10,3,18,913.7450410262154,461,786
532,747,-8,3,16,912.7157279240892,461,786
523,750,-9,3,16,913.2299819870129,461,786
515,752,-8,2,17,913.57375181208,461,786
506,753,-9,1,17,914.9453535594353,461,786
497,755,-9,2,16,914.0875231617593,461,786
491,756,-6,1,17,913.4079044983134,461,786
485,756,-6,0,17,914.2674663357545,461,786
480,757,-5,1,16,912.897036910516,461,786
473,757,-7,0,17,914.7786617537599,461,786
469,757,-4,0,17,913.2475020496908,461,786
466,757,-3,0,16,912.7387358932456,461,786
464,757,-2,0,17,912.230782203714,461,786
463,757,-1,0,16,911.7236423390588,461,786
462,757,-1,0,17,911.7236423390588,461,786
461,757,-1,0,17,911.7236423390588,461,786
461,757,0,0,17,911.2173176580875,461,786
461,758,0,1,16,910.3548758588598,461,786
461,758,0,0,17,911.2173176580875,461,786
461,759,0,1,17,910.3548758588598,461,786
461,760,0,1,16,910.3548758588598,461,786
461,761,0,1,17,910.3548758588598,461,786
461,762,0,1,17,910.3548758588598,461,786
461,763,0,1,16,910.3548758588598,461,786
461,764,0,1,17,910.3548758588598,461,786
461,765,0,1,17,910.3548758588598,461,786
461,765,0,0,16,911.2173176580875,461,786
461,766,0,1,17,910.3548758588598,461,786
461,767,0,1,17,910.3548758588598,461,786
461,768,0,1,16,910.3548758588598,461,786
461,770,0,2,17,909.4927157487299,461,786
461,772,0,2,17,909.4927157487299,461,786
461,775,0,3,16,908.6308381295453,461,786
461,779,0,4,17,907.7692438059355,461,786
461,782,0,3,17,908.6308381295453,461,786
461,784,0,2,17,909.4927157487299,461,786
461,785,0,1,16,910.3548758588598,461,786
461,786,0,1,17,910.3548758588598,461,786
461,786,0,0,318,414.6564843337193,408,74
462,776,1,-10,15,415.5779108663019,408,74
465,761,3,-15,17,414.66371917494786,408,74
466,738,1,-23,16,418.3993307834036,408,74
468,709,2,-29,18,418.86155230577083,408,74
468,673,0,-36,16,422.56833766859535,408,74
468,631,0,-42,16,424.16977732978575,408,74
468,590,0,-41,17,423.89739324511066,408,74
464,551,-4,-39,17,427.2154023440634,408,74
457,518,-7,-33,16,428.57204761860055,408,74
450,487,-7,-31,17,428.07709586007985,408,74
445,459,-5,-28,17,425.4092147568033,408,74
442,440,-3,-19,16,421.3905551860412,408,74
440,420,-2,-20,17,420.6376112522512,408,74
440,404,0,-16,17,417.80856860528843,408,74
440,385,0,-19,16,418.46505230425157,408,74
441,375,1,-10,17,415.5779108663019,408,74
444,365,3,-10,17,413.61939026114334,408,74
448,354,4,-11,16,412.84500723637194,408,74
452,342,4,-12,17,413.05205483086513,408,74
454,336,2,-6,17,413.80671816682724,408,74
457,325,3,-11,16,413.82363393117123,408,74
458,319,1,-6,17,414.78789760551115,408,74
458,313,0,-6,18,415.76916672596104,408,74
458,308,0,-5,15,415.5779108663019,408,74
458,304,0,-4,17,415.38897433610344,408,74
457,299,-1,-5,17,416.55971960812536,408,74
456,295,-1,-4,16,416.37122859294686,408,74
456,289,0,-6,17,415.76916672596104,408,74
456,289,0,0,197,414.6564843337193,408,74
456,284,0,-5,7,415.5779108663019,408,74
455,275,-1,-9,13,417.3367944478416,408,74
451,252,-4,-23,16,423.26469259790616,408,74
443,209,-8,-43,17,432.1400236034612,408,74
436,167,-7,-42,17,430.9071825811215,408,74
429,134,-7,-33,16,428.57204761860055,408,74
421,101,-8,-33,17,429.54045211132325,408,74
417,88,-4,-13,18,421.0855020064215,408,74
415,82,-2,-6,15,417.73197148410844,408,74
413,79,-2,-3,17,417.16783193338387,408,74
411,76,-2,-3,17,417.16783193338387,408,74
410,75,-1,-1,16,415.81967245429837,408,74
409,73,-1,-2,17,416.0012019213406,408,74
408,72,-1,-1,17,415.81967245429837,408,74
408,72,0,0,16,414.6564843337193,408,74
408,71,0,-1,17,414.83611221782513,408,74
408,71,0,0,17,414.6564843337193,408,74
408,71,0,0,16,414.6564843337193,408,74
407,71,-1,0,19,415.6404696369207,408,74
407,71,0,0,58,414.6564843337193,408,74
407,72,0,1,7,414.4791912750265,408,74
407,73,0,1,16,414.4791912750265,408,74
408,74,1,1,17,413.4948609112331,408,74
408,74,0,0,284,1284.2344022802067,1123,623
408,77,0,3,17,1282.7817429321326,1123,623
408,79,0,2,16,1283.2653661655488,1123,623
411,85,3,6,16,1278.705986534825,1123,623
413,94,2,9,17,1278.138098954882,1123,623
419,111,6,17,17,1270.79699401596,1123,623
431,128,12,17,16,1265.5263727003085,1123,623
465,157,34,29,17,1240.466444528025,1123,623
544,202,79,45,17,1193.3230912037193,1123,623
644,253,100,51,16,1172.0550328376223,1123,623
760,308,116,55,17,1156.1457520572396,1123,623
841,353,81,45,17,1191.5737492912472,1123,623
932,405,91,52,16,1179.4341863792147,1123,623
1006,450,74,45,17,1197.6998789346185,1123,623
1031,464,25,14,17,1255.5815385708727,1123,623
1052,476,21,12,16,1260.0496021982626,1123,623
1065,484,13,8,17,1268.985815523562,1123,623
1074,491,9,7,18,1272.9697561214878,1123,623
1081,498,7,7,15,1274.7203614910998,1123,623
1086,505,5,7,17,1276.471699647117,1123,623
1091,513,5,8,17,1275.989420018834,1123,623
1094,518,3,5,16,1279.1888054544568,1123,623
1096,524,2,6,17,1279.5819629863497,1123,623
1099,532,3,8,17,1277.742149261736,1123,623
1101,539,2,7,16,1279.1000742709696,1123,623
1102,546,1,7,18,1279.9765622854193,1123,623
1103,550,1,4,16,1281.4230370958687,1123,623
1105,555,2,5,16,1280.0644515023453,1123,623
1107,559,2,4,17,1280.5475391409723,1123,623
1109,561,2,2,17,1281.515509075095,1123,623
1111,563,2,2,16,1281.515509075095,1123,623
1113,565,2,2,17,1281.515509075095,1123,623
1114,567,1,2,17,1282.39034618949,1123,623
1116,568,2,1,16,1282.0003900155414,1123,623
1117,569,1,1,18,1282.874896472762,1123,623
1118,570,1,1,16,1282.874896472762,1123,623
1118,572,0,2,16,1283.2653661655488,1123,623
1119,574,1,2,17,1282.39034618949,1123,623
1120,576,1,2,17,1282.39034618949,1123,623
1122,579,2,3,16,1281.0312252244282,1123,623
1123,580,1,1,17,1282.874896472762,1123,623
1124,583,1,3,17,1281.9063928384162,1123,623
1125,585,1,2,16,1282.39034618949,1123,623
1126,588,1,3,17,1281.9063928384162,1123,623
1127,590,1,2,17,1282.39034618949,1123,623
1128,592,1,2,16,1282.39034618949,1123,623
1128,594,0,2,17,1283.2653661655488,1123,623
1128,598,0,4,17,1282.2987171482314,1123,623
1128,601,0,3,17,1282.7817429321326,1123,623
1126,606,-2,5,16,1283.5688528474038,1123,623
1125,610,-1,4,17,1283.174578925253,1123,623
1124,613,-1,3,16,1283.6572751322683,1123,623
1124,616,0,3,18,1282.7817429321326,1123,623
1123,618,-1,2,15,1284.1405686294627,1123,623
1123,619,0,1,17,1283.7495861732536,1123,623
1123,620,0,1,17,1283.7495861732536,1123,623
1123,621,0,1,17,1283.7495861732536,1123,623
1123,621,0,0,17,1284.2344022802067,1123,623
1123,622,0,1,16,1283.7495861732536,1123,623
1123,623,0,1,17,1283.7495861732536,1123,623
1123,623,0,0,13,1284.2344022802067,1123,623
1123,623,0,0,3,1284.2344022802067,1123,623
1122,623,-1,0,301,813.7720811136248,414,700
1119,623,-3,0,16,814.7938389555974,414,700
1116,623,-3,0,17,814.7938389555974,414,700
1108,623,-8,0,16,817.3640559750594,414,700
1098,623,-10,0,18,818.398435971135,414,700
1076,623,-22,0,16,824.6793316192665,414,700
1050,622,-26,-1,17,827.6478719842153,414,700
999,622,-51,0,16,840.3719414640162,414,700
962,622,-37,0,17,832.7070313141351,414,700
892,622,-70,0,17,851.0323143100971,414,700
851,628,-41,6,17,829.8560116068329,414,700
795,639,-56,11,15,834.0389679145693,414,700
747,652,-48,13,17,827.8967326907384,414,700
706,666,-41,14,17,823.1773806416209,414,700
682,672,-24,6,17,820.6582723643259,414,700
661,677,-21,5,17,819.9085314838479,414,700
645,680,-16,3,17,818.9682533529611,414,700
629,682,-16,2,16,819.8194923274269,414,700
615,683,-14,1,16,819.6249142138128,414,700
601,684,-14,1,17,819.6249142138128,414,700
589,685,-12,1,17,818.5823110720144,414,700
580,685,-9,0,16,817.88079816071,414,700
573,685,-7,0,17,816.8482111139132,414,700
567,686,-6,1,17,815.4759346541135,414,700
561,687,-6,1,17,815.4759346541135,414,700
553,689,-8,2,17,815.6518865300319,414,700
546,691,-7,2,16,815.1349581511028,414,700
535,693,-11,2,17,817.2080518448163,414,700
522,695,-13,2,16,818.2499618087372,414,700
496,697,-26,2,17,825.1084777167182,414,700
478,697,-18,0,16,822.5715774326268,414,700
462,697,-16,0,17,821.5229759416349,414,700
448,699,-14,2,17,818.7722516060251,414,700
441,700,-7,1,17,815.9914215235353,414,700
434,701,-7,1,17,815.9914215235353,414,700
430,701,-4,0,16,815.3060774948265,414,700
428,702,-2,1,16,813.4230141814282,414,700
427,702,-1,0,17,813.7720811136248,414,700
427,702,0,0,16,813.2625652272457,414,700
426,702,-1,0,17,813.7720811136248,414,700
426,702,0,0,17,813.2625652272457,414,700
425,702,-1,0,17,813.7720811136248,414,700
423,702,-2,0,16,814.2825062593448,414,700
422,702,-1,0,17,813.7720811136248,414,700
420,702,-2,0,17,814.2825062593448,414,700
416,701,-4,-1,16,816.1648117874232,414,700
415,700,-1,-1,17,814.632432450366,414,700
414,700,-1,0,17,813.7720811136248,414,700
414,700,0,0,16,813.2625652272457,414,700
413,700,-1,0,396,774.4417344126025,167,756
411,700,-2,0,6,774.6592799418336,167,756
408,700,-3,0,15,774.8780549221923,167,756
400,700,-8,0,17,775.9903349913579,167,756
381,700,-19,0,16,778.5447963990255,167,756
367,703,-14,3,17,774.4481906493164,167,756
347,709,-20,6,17,772.9611891938689,167,756
317,717,-30,8,16,773.5069489022061,167,756
299,720,-18,3,17,775.3928036808182,167,756
284,721,-15,1,17,776.6266799434591,167,756
271,721,-13,0,16,777.1331932172245,167,756
264,721,-7,0,18,775.7654284640429,167,756
256,721,-8,0,16,775.9903349913579,167,756
248,721,-8,0,16,775.9903349913579,167,756
241,721,-7,0,17,775.7654284640429,167,756
234,721,-7,0,17,775.7654284640429,167,756
226,722,-8,1,16,775.0161288644256,167,756
218,725,-8,3,17,773.0679142222888,167,756
210,728,-8,3,16,773.0679142222888,167,756
203,731,-7,3,17,772.8421572352274,167,756
191,735,-12,4,17,773.0103492192068,167,756
188,736,-3,1,16,773.902448632901,167,756
178,739,-10,3,17,773.5231088984996,167,756
173,742,-5,3,17,772.3943293422085,167,756
169,745,-4,3,16,772.172260574025,167,756
168,748,-1,3,17,771.5134477117039,167,756
167,750,-1,2,17,772.4894821290449,167,756
167,752,0,2,16,772.2726202578983,167,756
167,753,0,1,17,773.2489896533975,167,756
167,754,0,1,17,773.2489896533975,167,756
167,754,0,0,16,774.2254193708703,167,756
167,755,0,1,17,773.2489896533975,167,756
167,755,0,0,17,774.2254193708703,167,756
167,755,0,0,17,774.2254193708703,167,756
167,755,0,0,16,774.2254193708703,167,756
167,755,0,0,14,774.2254193708703,167,756
167,756,0,1,3,773.2489896533975,167,756
168,756,1,0,301,463.11337704713304,444,135
173,756,5,0,16,459.2885803065432,444,135
176,756,3,0,16,461.20060711148244,444,135
179,756,3,0,17,461.20060711148244,444,135
179,756,0,0,17,464.0700378175691,444,135
180,755,1,-1,17,463.4058696218683,444,135
182,752,2,-3,15,463.04211471528157,444,135
188,735,6,-17,18,463.6248483418463,444,135
201,697,13,-38,17,464.42437489864807,444,135
221,644,20,-53,16,463.8103060519462,444,135
240,599,19,-45,17,461.5463140357639,444,135
263,540,23,-59,16,463.54827148852576,444,135
284,491,21,-49,17,461.28624518838626,444,135
297,464,13,-27,17,460.440006949874,444,135
305,449,8,-15,16,461.08133772687006,444,135
310,438,5,-11,17,462.6413297577293,444,135
317,426,7,-12,17,461.0618179810599,444,135
321,419,4,-7,16,462.3461906407362,444,135
328,406,7,-13,17,461.3816207869577,444,135
336,388,8,-18,17,462.0660125999314,444,135
348,363,12,-25,16,460.677761564415,444,135
356,349,8,-14,17,460.75698583960724,444,135
372,309,16,-40,18,462.3948529125297,444,135
